"","site","year","species_name","plant_ID","count","method","stem_cm","trap_area_m2","family","genus","epithet","seed_development_years","pollinator_code","mycorrhiza_type","needleleaf_broadleaf","deciduous_evergreen","seed_maturation_timing","seed_mass_mg","sexual_system","shade_tolerance","growth_form","seed_bank","fleshy_fruit","dispersal_syndrome","fruits_m2","fruits"
"36244","HBR",1999,"Acer_saccharum",NA,7,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",70,70
"36245","HBR",1999,"Acer_saccharum",NA,4,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",40,40
"36246","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36247","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36248","HBR",1999,"Acer_saccharum",NA,3,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",30,30
"36249","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36250","HBR",1999,"Acer_saccharum",NA,3,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",30,30
"36251","HBR",1999,"Acer_saccharum",NA,3,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",30,30
"36252","HBR",1999,"Fagus_grandifolia",NA,4,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",40,40
"36253","HBR",1999,"Fagus_grandifolia",NA,2,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",20,20
"36254","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36255","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36256","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36257","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36258","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36259","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36260","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36261","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36262","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36263","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36264","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36265","HBR",1999,"Fagus_grandifolia",NA,2,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",20,20
"36266","HBR",1999,"Fagus_grandifolia",NA,3,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",30,30
"36267","HBR",1999,"Fagus_grandifolia",NA,4,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",40,40
"36268","HBR",1999,"Fagus_grandifolia",NA,4,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",40,40
"36269","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36270","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36271","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36272","HBR",1999,"Acer_saccharum",NA,3,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",30,30
"36273","HBR",1999,"Acer_saccharum",NA,2,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",20,20
"36274","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36275","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36276","HBR",1999,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36277","HBR",1999,"Acer_saccharum",NA,2,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",20,20
"36278","HBR",1999,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36279","HBR",2000,"Acer_saccharum",NA,2,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",20,20
"36280","HBR",2000,"Fagus_grandifolia",NA,12,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",120,120
"36281","HBR",2000,"Acer_saccharum",NA,3,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",30,30
"36282","HBR",2000,"Fagus_grandifolia",NA,5,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",50,50
"36283","HBR",2000,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36284","HBR",2000,"Fagus_grandifolia",NA,5,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",50,50
"36285","HBR",2000,"Fagus_grandifolia",NA,5,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",50,50
"36286","HBR",2000,"Acer_saccharum",NA,2,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",20,20
"36287","HBR",2000,"Fagus_grandifolia",NA,2,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",20,20
"36288","HBR",2000,"Fagus_grandifolia",NA,3,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",30,30
"36289","HBR",2000,"Fagus_grandifolia",NA,3,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",30,30
"36290","HBR",2000,"Fagus_grandifolia",NA,3,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",30,30
"36291","HBR",2000,"Acer_saccharum",NA,2,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",20,20
"36292","HBR",2000,"Fagus_grandifolia",NA,2,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",20,20
"36293","HBR",2000,"Fagus_grandifolia",NA,12,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",120,120
"36294","HBR",2000,"Acer_saccharum",NA,1,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",10,10
"36295","HBR",2000,"Fagus_grandifolia",NA,33,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",330,330
"36296","HBR",2000,"Acer_saccharum",NA,3,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",30,30
"36297","HBR",2000,"Fagus_grandifolia",NA,14,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",140,140
"36298","HBR",2000,"Acer_saccharum",NA,4,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",40,40
"36299","HBR",2000,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36300","HBR",2000,"Acer_saccharum",NA,6,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",60,60
"36301","HBR",2000,"Acer_saccharum",NA,5,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",50,50
"36302","HBR",2000,"Acer_saccharum",NA,15,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",150,150
"36303","HBR",2000,"Acer_saccharum",NA,4,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",40,40
"36304","HBR",2000,"Acer_saccharum",NA,8,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",80,80
"36305","HBR",2000,"Acer_saccharum",NA,7,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",70,70
"36306","HBR",2000,"Acer_saccharum",NA,11,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",110,110
"36307","HBR",2000,"Acer_saccharum",NA,7,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",70,70
"36308","HBR",2000,"Acer_saccharum",NA,8,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",80,80
"36309","HBR",2000,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36310","HBR",2000,"Acer_saccharum",NA,9,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",90,90
"36311","HBR",2000,"Acer_saccharum",NA,3,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",30,30
"36312","HBR",2000,"Fagus_grandifolia",NA,2,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",20,20
"36313","HBR",2000,"Acer_saccharum",NA,42,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",420,420
"36314","HBR",2000,"Acer_saccharum",NA,43,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",430,430
"36315","HBR",2000,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36316","HBR",2000,"Acer_saccharum",NA,54,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",540,540
"36317","HBR",2000,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36318","HBR",2000,"Acer_saccharum",NA,45,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",450,450
"36319","HBR",2000,"Acer_saccharum",NA,25,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",250,250
"36320","HBR",2000,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36321","HBR",2000,"Acer_saccharum",NA,24,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",240,240
"36322","HBR",2000,"Fagus_grandifolia",NA,31,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",310,310
"36323","HBR",2000,"Acer_saccharum",NA,35,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",350,350
"36324","HBR",2000,"Acer_saccharum",NA,41,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",410,410
"36325","HBR",2000,"Fagus_grandifolia",NA,1,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",10,10
"36326","HBR",2000,"Acer_saccharum",NA,60,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",600,600
"36327","HBR",2000,"Fagus_grandifolia",NA,11,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",110,110
"36328","HBR",2000,"Acer_saccharum",NA,37,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",370,370
"36329","HBR",2000,"Fagus_grandifolia",NA,2,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",20,20
"36330","HBR",2000,"Acer_saccharum",NA,30,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",300,300
"36331","HBR",2000,"Acer_saccharum",NA,38,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",380,380
"36332","HBR",2000,"Acer_saccharum",NA,2,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",20,20
"36333","HBR",2000,"Fagus_grandifolia",NA,2,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",20,20
"36334","HBR",2000,"Acer_saccharum",NA,5,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",50,50
"36335","HBR",2000,"Fagus_grandifolia",NA,17,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",170,170
"36336","HBR",2000,"Acer_saccharum",NA,4,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",40,40
"36337","HBR",2000,"Fagus_grandifolia",NA,2,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",20,20
"36338","HBR",2000,"Acer_saccharum",NA,8,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",80,80
"36339","HBR",2000,"Fagus_grandifolia",NA,3,"TRAP",NA,0.1,"Fagaceae","Fagus","grandifolia",2,"wind","EM","broadleaf","deciduous","fall",253.5634093,"monoecious","tolerant","tree","no","no","synzoochory",30,30
"36340","HBR",2000,"Acer_saccharum",NA,5,"TRAP",NA,0.1,"Aceraceae","Acer","saccharum",2,"animal","AM","broadleaf","deciduous","fall",63.62381068,"polygamo-dioecious","tolerant","tree","no","no","abiotic",50,50
